GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,MAR,Morocco,,<1000 [<500– 1 000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,MMR,Myanmar,, 7 800 [ 5 900– 9 800],7800,5900,9800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,RWA,Rwanda,, 3 300 [ 2 500– 4 200],3300,2500,4200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,SEN,Senegal,, 1 900 [ 1 500– 2 400],1900,1500,2400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SVN,Slovenia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,South Africa,,110 000 [88 000–140 000],110000,88000,140000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ESP,Spain,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,TZA,United Republic of Tanzania,,33 000 [26 000–41 000],33000,26000,41000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,URY,Uruguay,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),, 2 500 [ 2 100– 2 900],2500,2100,2900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,AND,Andorra,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,COK,Cook Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,VUT,Vanuatu,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,ATG,Antigua and Barbuda,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,MHL,Marshall Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,LBY,Libya,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,MUS,Mauritius,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,LCA,Saint Lucia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WSM,Samoa,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,KNA,Saint Kitts and Nevis,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,SLB,Solomon Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,TUV,Tuvalu,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ALB,Albania,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,DZA,Algeria,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BEN,Benin,, 2 500 [ 1 400– 4 100],2500,1400,4100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BIH,Bosnia and Herzegovina,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,CHN,China,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,COL,Colombia,, 5 100 [ 3 000– 6 500],5100,3000,6500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GNQ,Equatorial Guinea,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ERI,Eritrea,, 1 000 [<1000– 1 400],1000,1000,1400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,GNB,Guinea-Bissau,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,HND,Honduras,, 2 300 [ 1 700– 2 900],2300,1700,2900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,KWT,Kuwait,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,KGZ,Kyrgyzstan,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MNE,Montenegro,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,MAR,Morocco,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,PNG,Papua New Guinea,,<1000 [<500– 1 100],1000,500,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,PHL,Philippines,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVK,Slovakia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVN,Slovenia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,TUN,Tunisia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZMB,Zambia,,61 000 [50 000–74 000],61000,50000,74000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,ALB,Albania,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,BLZ,Belize,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,BEN,Benin,, 4 100 [ 2 600– 6 300],4100,2600,6300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,CHN,China,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,COL,Colombia,, 6 300 [ 5 000– 7 800],6300,5000,7800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,ECU,Ecuador,, 1 400 [ 1 000– 1 900],1400,1000,1900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,GNQ,Equatorial Guinea,,<1000 [<1000– 1 300],1000,1000,1300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ERI,Eritrea,, 1 700 [ 1 300– 2 200],1700,1300,2200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,GIN,Guinea,, 7 000 [ 5 600– 8 500],7000,5600,8500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,GNB,Guinea-Bissau,, 1 700 [ 1 100– 1 900],1700,1100,1900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,KWT,Kuwait,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,KGZ,Kyrgyzstan,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,MRT,Mauritania,,<1000 [<1000– 1 000],1000,1000,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,MNE,Montenegro,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,MAR,Morocco,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,PAN,Panama,,<1000 [<1000–<1000],1000,1000,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,PNG,Papua New Guinea,, 1 900 [ 1 400– 2 400],1900,1400,2400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,SVK,Slovakia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,SVN,Slovenia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,TTO,Trinidad and Tobago,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,TUN,Tunisia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,YEM,Yemen,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZMB,Zambia,,64 000 [56 000–74 000],64000,56000,74000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ALB,Albania,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,BLZ,Belize,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BEN,Benin,, 2 400 [ 1 400– 3 900],2400,1400,3900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,CHN,China,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,Colombia,, 6 600 [ 5 200– 8 400],6600,5200,8400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,DOM,Dominican Republic,, 4 400 [ 2 900– 6 500],4400,2900,6500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,ECU,Ecuador,,<1000 [<1000– 1 200],1000,1000,1200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GNQ,Equatorial Guinea,, 1 100 [<1000– 1 400],1100,1000,1400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GIN,Guinea,, 5 200 [ 4 300– 6 300],5200,4300,6300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GNB,Guinea-Bissau,, 2 300 [ 1 400– 2 100],2300,1400,2100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,KWT,Kuwait,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,KGZ,Kyrgyzstan,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MRT,Mauritania,,<1000 [<1000– 1 100],1000,1000,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MNE,Montenegro,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,PAN,Panama,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PNG,Papua New Guinea,, 1 700 [ 1 300– 2 000],1700,1300,2000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SVK,Slovakia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SVN,Slovenia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MKD,The former Yugoslav republic of Macedonia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,TTO,Trinidad and Tobago,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,YEM,Yemen,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZMB,Zambia,,29 000 [24 000–36 000],29000,24000,36000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,BLZ,Belize,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BEN,Benin,, 2 400 [ 1 400– 3 900],2400,1400,3900,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CAF,Central African Republic,, 7 300 [ 6 000– 8 800],7300,6000,8800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,CHN,China,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,DOM,Dominican Republic,, 2 200 [ 1 300– 3 600],2200,1300,3600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,ECU,Ecuador,,<1000 [<500– 1 100],1000,500,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GIN,Guinea,, 5 800 [ 4 600– 7 100],5800,4600,7100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GNB,Guinea-Bissau,, 2 000 [ 1 400– 1 800],2000,1400,1800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,JOR,Jordan,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,KWT,Kuwait,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MLT,Malta,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MRT,Mauritania,,<1000 [<1000– 1 200],1000,1000,1200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,PAN,Panama,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,PNG,Papua New Guinea,, 1 100 [<1000– 1 400],1100,1000,1400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SRB,Serbia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SVK,Slovakia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,THA,Thailand,,16 000 [10 000–23 000],16000,10000,23000,,,
